left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bxc,0.82623386,0.80375576,0.84257865,0.83140695,0.85990614,0.69894993,0.8934121,0.727312,0.90834355,0.80934376,0.85891926,0.7085265,0.9285271,0.86236006,0.7363165,0.85107946,0.767132,0.75641835,0.7538086,0.88554734
bxi,0.82321835,0.8554251,0.8996569,0.8598876,0.84660083,0.8377329,0.8553397,0.872442,0.8072037,0.80189323,0.8435158,0.8761826,0.8451453,0.75819224,0.8867721,0.80460435,0.8870768,0.83025503,0.8506586,0.9188604
bxj,0.7833342,0.64031106,0.8443246,0.78274196,0.8271389,0.88923144,0.81896764,0.8657608,0.7443491,0.77572584,0.8273658,0.7900564,0.7018165,0.557621,0.8615209,0.81808877,0.85819787,0.83794045,0.90172994,0.81522876
bxk,0.80398005,0.73204505,0.78312474,0.7753162,0.75230706,0.8039687,0.7510067,0.7794411,0.60116434,0.7547308,0.79984367,0.7833675,0.6938932,0.66099405,0.7846525,0.7796393,0.8014922,0.54314554,0.657535,0.735291
bxp,0.7748848,0.8457185,0.810494,0.7803352,0.74568284,0.8569421,0.78134453,0.8091433,0.83507097,0.8045025,0.740389,0.8083938,0.8382833,0.66419923,0.79017925,0.81397355,0.7455677,0.8240624,0.6678167,0.8147737
bxt,0.7923731,0.5495859,0.69950396,0.9177707,0.8843299,0.9018282,0.66097283,0.86544657,0.7855318,0.82752687,0.9257852,0.81932306,0.6157627,0.92889494,0.91444343,0.6947951,0.91056263,0.49401855,0.9300586,0.8908127
bxw,0.7969557,0.7870679,0.8543587,0.816627,0.73830855,0.8410143,0.6825911,0.85570616,0.79411554,0.90398157,0.74984604,0.8659069,0.846004,0.84914273,0.83955914,0.8575575,0.8171618,0.86613196,0.8069932,0.3387888
byg,0.6812674,0.7065212,0.78299296,0.8357397,0.81850576,0.75778687,0.7722957,0.8053706,0.76015854,0.7413214,0.62792325,0.7786016,0.8075522,0.7780338,0.806325,0.7400218,0.7809588,0.75312686,0.79727924,0.7576756
byp,0.57978123,0.88869816,0.6178588,0.68218255,0.85899234,0.9012815,0.7814353,0.86204773,0.79246986,0.90283716,0.9407874,0.96732354,0.66130656,0.5455422,0.60779655,0.6966115,0.8165048,0.52108026,0.95404625,0.7208419
byq,0.6513777,0.7441219,0.826295,0.7705186,0.4842463,0.74588186,0.73219603,0.76845634,0.6295611,0.81177044,0.7160989,0.76400995,0.58946747,0.6844986,0.63050115,0.7904176,0.7637749,0.8254887,0.82271063,0.75594413
bzi,0.6782305,0.6198226,0.70080924,0.53693587,0.7627366,0.75183225,0.68952703,0.71285725,0.8372288,0.679882,0.64458036,0.6551287,0.72440964,0.6441192,0.6696752,0.69005626,0.74269366,0.70080906,0.66404885,0.71885926
bzl,0.7339869,0.8032407,0.65799904,0.84528935,0.6224859,0.60906506,0.7759801,0.86710066,0.7895799,0.8181063,0.8221176,0.8223742,0.7779984,0.730275,0.59441215,0.815333,0.7667235,0.5923451,0.74311006,0.75144583
bzy,0.8081049,0.7406343,0.77047944,0.6133125,0.8787478,0.88097525,0.7602191,0.5287658,0.9137316,0.8793818,0.82976353,0.9031469,0.7017987,0.836369,0.7535966,0.7929468,0.73497814,0.89625835,0.88826144,0.85143274
cam,0.86106104,0.73328274,0.72392154,0.7922055,0.7848561,0.8026818,0.87087,0.77474,0.75250804,0.7610182,0.6770278,0.7627783,0.8339428,0.7303443,0.88248175,0.8549963,0.7489435,0.6962264,0.7781657,0.84933156
cao,0.5905489,0.6791544,0.60105604,0.5583319,0.6122978,0.5665827,0.6494019,0.73861504,0.5975231,0.64263976,0.62726337,0.6043972,0.6162604,0.51466995,0.5873595,0.6494218,0.630896,0.52534354,0.56082076,0.6637329
cau,0.8406638,0.80811733,0.67465794,0.7298783,0.7133173,0.85050356,0.7210963,0.7728282,0.6060323,0.7515513,0.7040229,0.68751895,0.79152375,0.7277723,0.77225095,0.844804,0.7461869,0.53619754,0.698434,0.6249722
cax,0.73759925,0.67702514,0.7162746,0.66966224,0.6991637,0.52165383,0.6668668,0.74182993,0.73110116,0.76375186,0.77009916,0.7563776,0.71419436,0.75122285,0.7424306,0.71189165,0.75804967,0.6865112,0.7347333,0.7294403
cay,0.86574614,0.7234491,0.84236765,0.8519058,0.52114964,0.8494113,0.8015431,0.8698163,0.7481593,0.7045347,0.7909836,0.77096736,0.88329077,0.8400129,0.30786133,0.831388,0.91081196,0.89027107,0.84469044,0.8392269
cbc,0.58875024,0.87754226,0.81608284,0.8298926,0.8010788,0.8919311,0.86867005,0.88371116,0.8283126,0.84361124,0.83718485,0.8144893,0.7861216,0.8400028,0.7866288,0.83996266,0.87031156,0.8105413,0.8287567,0.7767843
cbn,0.63115656,0.73923427,0.56320196,0.85600245,0.8908534,0.59963566,0.7607608,0.8212775,0.42672127,0.911275,0.91371727,0.8389464,0.84434426,0.64897513,0.7062063,0.8486754,0.67819613,0.9280251,0.81184363,0.2602968
cbw,0.8972802,0.78519326,0.7646883,0.75951725,0.6433448,0.88805324,0.77027196,0.88071346,0.7543893,0.84323275,0.88091934,0.8001477,0.92019355,0.65426594,0.59450954,0.73527193,0.8156103,0.9254098,0.87118423,0.82165223
cby,0.680566,0.82313794,0.7755629,0.65693057,0.8640763,0.7869982,0.7518455,0.6948159,0.74811196,0.7857974,0.7733816,0.8237505,0.82836276,0.8835965,0.7696012,0.78326744,0.80428743,0.74605316,0.864568,0.812124
cck,0.73812413,0.6950549,0.8361393,0.6676125,0.767529,0.6657125,0.75331295,0.76344234,0.70670396,0.5955567,0.66906655,0.6155716,0.78672135,0.7620877,0.8740518,0.6344626,0.66051614,0.7921426,0.80713946,0.67162514
ccv,0.85897636,0.790088,0.78616434,0.7686652,0.80336773,0.8429328,0.72855425,0.8949051,0.80044246,0.69584155,0.8410239,0.85366744,0.6938444,0.8272176,0.8358078,0.8323429,0.8105718,0.7934897,0.79733443,0.8390933
ccx,0.8424364,0.8725398,0.9341216,0.950635,0.8682121,0.94385785,0.5191495,0.55347204,0.910861,0.8962856,0.7437992,0.4210551,0.78346,0.70549065,0.6883949,0.8062891,0.809249,0.9487098,0.8120229,0.96247685
cdb,0.7803704,0.6584232,0.8138337,0.81518745,0.5235503,0.70246625,0.87249446,0.61268055,0.8009196,0.76413125,0.78209513,0.8303756,0.8463192,0.6941501,0.88431436,0.7053822,0.82413256,0.7374173,0.8044854,0.75466925
cdh,0.81048274,0.74088734,0.83999336,0.8636585,0.83614457,0.7940063,0.6982374,0.8013302,0.86175144,0.82072735,0.8464712,0.77057123,0.77692366,0.87054163,0.7739347,0.81125206,0.84155726,0.78453225,0.8340463,0.84624165
cdp,0.7608886,0.8395583,0.8000422,0.8529092,0.75973785,0.621553,0.8604187,0.8080174,0.7812494,0.856078,0.82408845,0.8362265,0.80294895,0.8567619,0.7626226,0.8195158,0.60173905,0.8549865,0.7108664,0.834797
cdt,0.8498188,0.824949,0.83514935,0.8288829,0.8859149,0.83321935,0.6372902,0.787007,0.876671,0.80517805,0.76402617,0.81353676,0.6339977,0.83760554,0.8710549,0.9018615,0.5869419,0.8321646,0.8017283,0.8599034
cec,0.75578016,0.89539814,0.6985715,0.86360013,0.7119489,0.38982674,0.5472877,0.82538486,0.84689444,0.87585187,0.7640075,0.8351451,0.9240526,0.9145765,0.9111865,0.92494905,0.81817544,0.9043002,0.9022343,0.8292157
ced,0.80889213,0.78010285,0.93892425,0.91513675,0.86107844,0.87438387,0.90473676,0.8144283,0.94449306,0.2527574,0.8602475,0.96357095,0.26008508,0.8762835,0.8758192,0.51185614,0.9306608,0.3937392,0.8484993,0.91027236
cem,0.72420394,0.46878225,0.7491176,0.6148644,0.8100864,0.77548033,0.64140636,0.74751717,0.48807704,0.7973633,0.8388181,0.59741867,0.68041945,0.8423798,0.56534183,0.7707011,0.770651,0.68017536,0.84869176,0.63839096
cep,0.42896366,0.78570825,0.80656135,0.7535069,0.7846447,0.72678757,0.5740976,0.77439904,0.55213946,0.63359207,0.8150575,0.7807788,0.7946849,0.7760428,0.634872,0.5062415,0.7165175,0.79410243,0.64224756,0.6945659
cfk,0.80348504,0.8229196,0.69411427,0.6369475,0.8453343,0.8004566,0.79698133,0.8187188,0.79951334,0.7785356,0.8475155,0.8687213,0.773317,0.83144736,0.6574466,0.85013604,0.4800371,0.8039737,0.6468596,0.8682601
cfp,0.8205211,0.80013084,0.8380895,0.80321485,0.8503459,0.86642563,0.5981811,0.46936327,0.7640581,0.6038637,0.8645862,0.85087574,0.8203098,0.8477305,0.70414734,0.78398573,0.8663957,0.8879707,0.8011594,0.8635484
cgj,0.8855698,0.92408663,0.80666125,0.72480226,0.86388683,0.7926178,0.7667491,0.29508817,0.88631624,0.6198651,0.7865685,0.8166636,0.81107974,0.8265122,0.79905075,0.90462035,0.9067631,0.79899776,0.8803666,0.8397901
cgt,0.90482867,0.8680409,0.834053,0.9298902,0.7266307,0.68773735,0.6442161,0.8778399,0.91313475,0.8981073,0.78414345,0.74829006,0.7187785,0.82367754,0.92104375,0.6015864,0.8817562,0.7400855,0.7887271,0.85905075
cgv,0.7186504,0.9532994,0.9346707,0.88431853,0.7987627,0.7654159,0.7576782,0.76804966,0.5621344,0.85902685,0.6041336,0.9057225,0.8444905,0.686203,0.80183125,0.86592585,0.972659,0.94025314,0.89204556,0.92662424
cgy,0.45961624,0.6789539,0.6143638,0.56427395,0.64919204,0.72232586,0.6404301,0.617409,0.6252397,0.6234989,0.66494155,0.71622854,0.60834867,0.5492049,0.55829763,0.67529607,0.68603826,0.9093754,0.7394749,0.6890619
chw,0.85402423,0.73459697,0.83672816,0.7642904,0.7553067,0.7591657,0.6999835,0.74958134,0.69323754,0.7285654,0.73669195,0.6394857,0.72313285,0.68081975,0.70289284,0.76018804,0.79356205,0.8263874,0.6335181,0.77102464
cii,0.76172715,0.90337414,0.5915711,0.78876376,0.7706472,0.7903403,0.7668519,0.7627466,0.85027575,0.72974473,0.5989849,0.8041036,0.48086524,0.7818431,0.8495231,0.48126692,0.7154877,0.5872255,0.866514,0.87417865
cil,0.82386994,0.75237834,0.816967,0.77865064,0.7732261,0.78038603,0.8187848,0.86200243,0.74586713,0.8632275,0.82752454,0.78149,0.53942037,0.81795937,0.8264055,0.79217494,0.8265196,0.7773034,0.7108984,0.8110907
cin,0.5674481,0.62638646,0.6049128,0.75507945,0.5977407,0.74416393,0.701231,0.6504998,0.5276136,0.63855356,0.4927261,0.47789136,0.5532082,0.4375217,0.52904075,0.4464724,0.5761415,0.746187,0.5908978,0.53401124
cio,0.8018244,0.82539976,0.78653157,0.8430828,0.8512545,0.80518436,0.5658942,0.8280766,0.8113212,0.8125795,0.67081606,0.8270716,0.76233095,0.83279705,0.8317784,0.61036545,0.83266085,0.67132175,0.8067291,0.81178874
cjd,0.80852246,0.7683161,0.7585669,0.7588198,0.6913753,0.616873,0.8552417,0.78538626,0.75643945,0.849007,0.7545627,0.7598184,0.67323244,0.72581834,0.68469834,0.7465823,0.6069135,0.6287401,0.5519788,0.6614543
cje,0.96844214,0.7014184,0.81075937,0.7847229,0.6258955,0.7584561,0.7887247,0.8956473,0.9106408,0.91904366,0.7941055,0.8931933,0.93414396,0.8129308,0.6439453,0.91915345,0.9114813,0.9408223,0.97096205,0.9292095
cji,0.6421104,0.6280458,0.81707513,0.8223858,0.7729275,0.72800094,0.72360224,0.8966349,0.55415416,0.66825247,0.8171412,0.85213596,0.8208455,0.5945467,0.82918984,0.845059,0.6108887,0.6328148,0.51763463,0.8895255
cjj,0.55610716,0.7469183,0.7640189,0.74863815,0.7119397,0.6127224,0.6619891,0.731248,0.69896805,0.78779215,0.6472329,0.7515556,0.68207383,0.7346616,0.73093283,0.6502586,0.670191,0.60107726,0.78392124,0.5431947
cjm,0.6745019,0.6739107,0.74891925,0.7455132,0.60685146,0.5793343,0.70416063,0.64335203,0.7217492,0.6198695,0.7253252,0.62266237,0.6530351,0.67698497,0.8364797,0.6979368,0.95535845,0.6261156,0.88755476,0.64746875
cjr,0.42527997,0.6993842,0.56346387,0.5897714,0.56052876,0.620389,0.6181296,0.49873167,0.6718911,0.59296423,0.590932,0.50221944,0.60852396,0.5735791,0.47428766,0.4562266,0.5715214,0.49386576,0.5788407,0.5158471
ckg,0.9528505,0.92739373,0.94267666,0.24556562,0.88729507,0.88235855,0.7665752,0.84470737,0.7242099,0.89221656,0.9128576,0.6471332,0.8867506,0.85718185,0.94850594,0.9009001,0.956285,0.86623967,0.9094767,0.82216454
ckk,0.72318023,0.86429304,0.77666026,0.87688303,0.8826664,0.75439286,0.8188487,0.61353207,0.8618949,0.88182193,0.8445207,0.84195656,0.8182832,0.727471,0.86217314,0.6522086,0.9040919,0.6906712,0.85929817,0.8006369
ckq,0.91082406,0.8480737,0.7630059,0.80327904,0.85322297,0.90299815,0.8800755,0.6616898,0.62400955,0.6165767,0.66290796,0.6163605,0.6751204,0.8582066,0.7994435,0.6840508,0.69450116,0.88030267,0.612687,0.8826133
cle,0.91429985,0.9089607,0.51351464,0.7684482,0.8150692,0.85999113,0.8836447,0.86506164,0.90606755,0.94337726,0.91717255,0.8631156,0.754161,0.9518472,0.8948707,0.44858268,0.8224192,0.7990125,0.9659152,0.8842376
cmb,0.85927397,0.86730736,0.8656858,0.59100336,0.7162677,0.8611212,0.66756403,0.8397671,0.8166894,0.87156755,0.7351826,0.8238251,0.80843616,0.8504695,0.7573924,0.81376797,0.80558866,0.7329992,0.77813363,0.57236093
cmh,0.65876675,0.97586983,0.7909473,0.8059466,0.8879198,0.58922356,0.8035832,0.58219516,0.9559187,0.5771208,0.5708777,0.9719919,0.92610455,0.9089389,0.48734784,0.83255064,0.85958785,0.87893856,0.900537,0.9087975
cnp,0.6949301,0.7034863,0.62672234,0.67284465,0.7527595,0.786994,0.7766553,0.78409296,0.73553073,0.6784461,0.7491129,0.6664576,0.70719934,0.70233655,0.6669771,0.7718501,0.6926043,0.7714943,0.7573296,0.7436788
coe,0.82306784,0.8149496,0.8084258,0.73192155,0.73518026,0.8514478,0.7877709,0.8774879,0.7375392,0.77097726,0.8010209,0.8269091,0.7260234,0.81121266,0.58711255,0.7768697,0.85994667,0.6637274,0.82452404,0.6636707
com,0.8548213,0.76634926,0.8006759,0.891529,0.71476686,0.91360176,0.85626966,0.4780659,0.78575414,0.9356965,0.8257558,0.54603386,0.76468444,0.89404005,0.6854627,0.7336027,0.845286,0.7215587,0.89634806,0.88579464
cov,0.8151517,0.9154823,0.8701334,0.9067992,0.77397716,0.840118,0.90058637,0.88697183,0.57997257,0.71446496,0.71353734,0.8574823,0.7910185,0.6901102,0.7823745,0.86810374,0.89838237,0.90966654,0.66913253,0.5603497
cpe,0.85416305,0.6243629,0.9031771,0.7277134,0.6638698,0.68557745,0.837011,0.7128085,0.6317832,0.85127366,0.8924906,0.9025069,0.93079996,0.82977927,0.8207959,0.758606,0.7337785,0.87339914,0.8849782,0.6444029
cph,0.8787521,0.8965869,0.86452633,0.8326746,0.7975824,0.7590036,0.85474986,0.83539754,0.85238135,0.8121742,0.7008741,0.7209627,0.90355706,0.6230063,0.90210086,0.5840521,0.60458934,0.8139324,0.7961732,0.82997453
cpq,0.66976446,0.79481554,0.84972554,0.8510915,0.8384377,0.80778635,0.9177506,0.8822167,0.91502607,0.8440306,0.70146775,0.8209181,0.7680257,0.8776456,0.8249079,0.74698746,0.9028495,0.81496954,0.9218438,0.8714951
cpy,0.75204694,0.77538854,0.95019543,0.887892,0.8624206,0.92403626,0.8980355,0.9078725,0.8238062,0.86534065,0.59662247,0.9552517,0.962663,0.81787,0.7009732,0.7412724,0.47302902,0.92590016,0.90282494,0.71179795
crb,0.795548,0.54530513,0.72981685,0.85084647,0.847312,0.8775443,0.8746381,0.8737252,0.8383275,0.7246827,0.8170632,0.803992,0.88943547,0.7084404,0.87264234,0.78880346,0.6202715,0.76459515,0.8489648,0.8727029
cro,0.7964926,0.68727344,0.78091896,0.72525275,0.6872454,0.70252633,0.7814188,0.76861984,0.63640434,0.7776501,0.8316828,0.8536366,0.71741396,0.72103965,0.787079,0.7022841,0.70767754,0.7233048,0.883796,0.74307156
cta,0.8486022,0.61358374,0.6763728,0.7810714,0.736628,0.7403201,0.8137567,0.8701034,0.89317966,0.7670456,0.88394845,0.8322929,0.91920733,0.8680084,0.7883764,0.42448345,0.79203165,0.8751543,0.86091006,0.9060712
cue,0.8196882,0.83395517,0.83310974,0.81140786,0.8384782,0.7810144,0.81664366,0.7580435,0.73579425,0.7513851,0.73458034,0.82155,0.7820093,0.762269,0.82882345,0.6305112,0.8288651,0.76202154,0.86676157,0.7980548
cuj,0.8393663,0.7571788,0.8909092,0.7244707,0.9604833,0.8858154,0.41686806,0.8895479,0.919082,0.36963406,0.86023146,0.92082864,0.8276453,0.4654052,0.9408189,0.85881853,0.8557405,0.642027,0.90559447,0.88357174
cut,0.7041919,0.8443177,0.81071854,0.749335,0.8073261,0.76263636,0.8108319,0.7614446,0.7490266,0.8032785,0.7981757,0.8236936,0.7705182,0.8000603,0.7835167,0.6537943,0.7644062,0.8073201,0.80286646,0.768841
cuv,0.9495658,0.9080949,0.92093205,0.66778016,0.7863508,0.7806635,0.9755937,0.8935294,0.68288755,0.6817688,0.70567805,0.7056375,0.7614021,0.5780659,0.65385175,0.889136,0.6549844,0.95349044,0.57096773,0.7923352
cvm,0.73483837,0.75496364,0.811458,0.7214595,0.82927597,0.7431003,0.8297759,0.6765888,0.6599043,0.7829329,0.75394994,0.79846627,0.8484035,0.77068543,0.73634195,0.73885673,0.7477048,0.8393489,0.741642,0.7903493
cvt,0.64402467,0.67391664,0.6275054,0.62490547,0.81840825,0.49602407,0.6102853,0.81071985,0.66542995,0.61323005,0.5265908,0.56653947,0.5680204,0.6092714,0.5412425,0.54991996,0.6890788,0.5816182,0.65019965,0.5346072
cvu,0.78900135,0.7275547,0.7577271,0.8156894,0.59077525,0.84494734,0.8745588,0.7060284,0.76886576,0.71393466,0.74553967,0.81587815,0.8210827,0.62960505,0.793422,0.47855318,0.38218182,0.65131,0.81234765,0.7415023
cwl,0.6624591,0.73521316,0.77009106,0.7388546,0.7266042,0.7282259,0.7514177,0.69743717,0.72969174,0.8260711,0.69796765,0.7744227,0.7011206,0.7085086,0.74312,0.6622281,0.77485555,0.7508016,0.6917027,0.8686805
cwy,0.8360255,0.80027723,0.83948624,0.7093971,0.7780053,0.85086477,0.74533635,0.77377385,0.8076416,0.7677072,0.8102804,0.7318436,0.82417035,0.7278683,0.5502184,0.64858735,0.519592,0.7777974,0.817799,0.76808393
cxb,0.6403553,0.69799435,0.6619762,0.66052985,0.5526857,0.57268745,0.6820968,0.6382229,0.7070397,0.7961922,0.6400174,0.6131266,0.6045519,0.62558055,0.6111337,0.6029271,0.633681,0.8829265,0.7830063,0.596361
cxc,0.8665012,0.9033205,0.81692404,0.9000097,0.80875856,0.8440747,0.86719096,0.7797765,0.7163795,0.87228155,0.834819,0.88861775,0.8711586,0.8512866,0.85870576,0.8822515,0.8553029,0.7129562,0.7712224,0.79888827
cxh,0.75764954,0.76548,0.81007546,0.77004004,0.7197095,0.8402772,0.8119559,0.6625817,0.72845626,0.6819457,0.7961452,0.80748534,0.8597107,0.8066794,0.7569187,0.7905359,0.8838444,0.71983784,0.7995592,0.74904865
cxk,0.73742443,0.96376276,0.9631307,0.9196463,0.92611885,0.8166734,0.84901774,0.8570789,0.5853887,0.9467394,0.8917161,0.8165784,0.8282356,0.7389115,0.69041467,0.87948895,0.7890078,0.84632695,0.7537312,0.82124496
cxu,0.66409194,0.745586,0.7133614,0.7911409,0.70695364,0.7998608,0.7113836,0.79981303,0.7779277,0.80824894,0.6800275,0.6753626,0.71074855,0.6816498,0.766227,0.78943795,0.77006954,0.7102985,0.6867653,0.67312926
cyb,0.7627616,0.6087458,0.5543874,0.56680804,0.5771202,0.6740207,0.7086314,0.5632589,0.6124273,0.667763,0.6825334,0.6406589,0.59591043,0.6018313,0.58910304,0.58565086,0.65291405,0.56205636,0.64173114,0.63698214
cyj,0.7923243,0.66649777,0.8256192,0.91335225,0.91228914,0.84438396,0.87262046,0.8068631,0.8734117,0.86151606,0.5701214,0.7765806,0.86829287,0.93377024,0.71910805,0.7862294,0.74420446,0.91855586,0.67979884,0.85401297
cyp,0.8546454,0.79235065,0.5894034,0.72810155,0.8322053,0.8033842,0.8438722,0.8488291,0.5946858,0.83883035,0.83679384,0.7267686,0.81562614,0.7800239,0.7154832,0.8374361,0.82301676,0.774026,0.8501991,0.86812305
cze,0.5932337,0.7686006,0.6725275,0.6460468,0.69817716,0.661059,0.54952365,0.707661,0.7364216,0.67331433,0.85305107,0.76581585,0.7102051,0.6920576,0.69947684,0.63789284,0.68695056,0.7060696,0.75768894,0.6969847
daa,0.86140287,0.8101484,0.8819843,0.8177035,0.8394518,0.58035356,0.83955586,0.86558616,0.8836532,0.6052737,0.86371684,0.78647876,0.7739809,0.8022156,0.8646146,0.68299073,0.8733117,0.67255116,0.7556572,0.76586765
dbd,0.623483,0.701446,0.8697773,0.4654976,0.88167477,0.7365047,0.89844036,0.8448524,0.7525197,0.8561537,0.64377904,0.84058017,0.7822129,0.88753194,0.8468854,0.86571956,0.5965434,0.7905624,0.8887911,0.65323067
dbu,0.79640096,0.651376,0.7845739,0.7487893,0.7869842,0.72565186,0.7371261,0.70580727,0.73170054,0.7291711,0.5866659,0.7795975,0.6431912,0.77539575,0.77351457,0.6539392,0.69350845,0.848176,0.6545211,0.80551463
dcl,0.743965,0.7811004,0.7727197,0.85582626,0.72150576,0.7308222,0.8065107,0.80033994,0.6883449,0.64268595,0.8038343,0.71092236,0.79598504,0.7327169,0.6879035,0.7900048,0.7797574,0.8591975,0.71924675,0.7534363
dcv,0.82454187,0.9411799,0.8580082,0.91543794,0.69493914,0.83144724,0.75891143,0.75714296,0.85632515,0.86661595,0.62089777,0.72847974,0.76738834,0.8767555,0.69769186,0.83147365,0.63129854,0.78133404,0.91941625,0.92492557
ddf,0.69558734,0.68758684,0.76533204,0.75680363,0.67164505,0.8361696,0.7142563,0.65891385,0.7180834,0.7035159,0.8112817,0.8100324,0.8758875,0.78602433,0.6971964,0.77978754,0.7425516,0.6812064,0.7753197,0.6814446
ddn,0.7258282,0.6895472,0.9767903,0.71076494,0.76532054,0.7662266,0.605898,0.75550497,0.7321179,0.7632722,0.830833,0.6820749,0.5334025,0.5477681,0.61585987,0.68010163,0.7032503,0.62146854,0.7446659,0.7365167
der,0.86357534,0.80810356,0.78711516,0.8896128,0.60931927,0.7481756,0.8620049,0.8695617,0.56849897,0.86663043,0.8707221,0.54688215,0.85052943,0.6942556,0.83469915,0.6740169,0.7932399,0.4569159,0.807988,0.773219
det,0.83931136,0.8699666,0.58723706,0.78150874,0.80587035,0.83271384,0.6531446,0.8294371,0.8801012,0.798932,0.79499155,0.8474241,0.7129574,0.845951,0.88810027,0.7667599,0.85039264,0.7718797,0.87060064,0.79708445
dfh,0.58094656,0.7710161,0.8215295,0.633034,0.8778946,0.67834157,0.8095746,0.7870067,0.9004928,0.7305629,0.88819516,0.73210573,0.68107677,0.8824804,0.75120944,0.9006104,0.87218904,0.69359714,0.66657436,0.69378006
dfk,0.8243224,0.89551604,0.83264005,0.8477876,0.8888495,0.8841278,0.69549537,0.84928155,0.84617954,0.8622707,0.8682313,0.89512146,0.67973983,0.8857348,0.9103177,0.6829927,0.7390748,0.8414173,0.8423019,0.7917095
dfx,0.7658005,0.5939432,0.74577826,0.80577326,0.70854974,0.79870605,0.76320744,0.8273308,0.7987963,0.7506269,0.5895438,0.79819703,0.7131834,0.8033524,0.7676989,0.5338952,0.7886645,0.67940193,0.8023296,0.8041618
dgh,0.83764505,0.69219846,0.7785218,0.7571135,0.83738416,0.81960493,0.7706642,0.73283494,0.65451527,0.8415958,0.7957174,0.79939,0.81019,0.7092108,0.6647231,0.775373,0.81930727,0.7289266,0.72438896,0.8156091
dgv,0.8320347,0.81896955,0.8008583,0.8349189,0.81190985,0.78324234,0.8085142,0.7830828,0.59805167,0.80802155,0.80696726,0.8195135,0.7844368,0.8272642,0.6644174,0.8065777,0.84194386,0.7667819,0.8114866,0.79852116
dhg,0.68425673,0.64236474,0.5882602,0.5770231,0.6230275,0.47231448,0.68074435,0.62046516,0.55393475,0.7140521,0.56299686,0.7502906,0.6198299,0.55144703,0.574697,0.5959987,0.6882497,0.6351294,0.63159937,0.6224997
